TIGR03927	T7SS_EssA_Firm: type VII secretion protein EssA
TIGR03928	T7_EssCb_Firm: type VII secretion protein EssC
TIGR03929	T7_esaA_Nterm: type VII secretion protein EsaA
TIGR03930	WXG100_ESAT6: WXG100 family type VII secretion target
TIGR03931	T7SS_Rv3446c: type VII secretion-associated protein, Rv3446c family
TIGR03939	PGA_TPR_OMP: poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
TIGR04028	SBP_KPN_01854: ABC transporter substrate binding protein, KPN_01854 family
TIGR04033	export_SdpB: antimicrobial peptide system protein, SdpB family
TIGR04034	export_SdpA: antimicrobial peptide system protein, SdpA family
TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family
TIGR04057	SusC_RagA_signa: TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
TIGR04060	formate_focA: formate transporter FocA
TIGR04077	expor_sig_YdyF: exported signaling peptide, YydF/SAG_2028 family
TIGR04089	exp_by_SipW_III: alternate signal-mediated exported protein, RER_14450 family
TIGR04090	exp_by_SipW_IV: alternate signal-mediated exported protein, CPF_0494 family
TIGR04183	Por_Secre_tail: Por secretion system C-terminal sorting domain
TIGR04197	T7SS_SACOL2603: type VII secretion effector, TIGR04197 family
TIGR04259	oxa_formateAnti: oxalate/formate antiporter
TIGR04281	peripla_PGF_1: putative ABC transporter PGF-CTERM-modified substrate-binding protein
TIGR04298	his_histam_anti: histidine-histamine antiporter
TIGR04299	antiport_PotE: putrescine-ornithine antiporter
TIGR04346	DotA_TraY: conjugal transfer/type IV secretion protein DotA/TraY
TIGR04406	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR04407	LptF_YjgP: LPS export ABC transporter permease LptF
TIGR04408	LptG_lptG: LPS export ABC transporter permease LptG
TIGR04409	LptC_YrbK: LPS export ABC transporter periplasmic protein LptC
TIGR04410	Spiro_T2SS_lipo: type II secretion system-associated lipoprotein
TIGR04411	T2SS_GspN_Lepto: type II secretion system protein N
TIGR04412	T2SS_GspM_XcpZ: type II secretion system protein M
TIGR04414	hepto_Aah_TibC: autotransporter strand-loop-strand O-heptosyltransferase
TIGR04415	O_hepto_targRPT: autotransporter passenger strand-loop-strand repeat
TIGR04505	PtsS_plasma: phosphate ABC transporter substrate-binding protein
TIGR04518	ECF_S_folT_fam: ECF transporter S component, folate family
TIGR04520	ECF_ATPase_1: energy-coupling factor transporter ATPase
TIGR04521	ECF_ATPase_2: energy-coupling factor transporter ATPase
TIGR04522	EcfS_MSC_0063: putative energy coupling factor transporter S component
TIGR04549	LP_HExxH_w_tonB: substrate import-associated zinc metallohydrolase lipoprotein
TIGR04553	ABC_peri_selen: putative selenate ABC transporter periplasmic binding protein
